,id,date,city,state,type,ideology,subideology,group,description,image
1491,66168,6/12/2024,Tampa,FL,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Forward for a new American nation state,"" ""Life, liberty, victory,"" ""One nation, against invasion"" and ""No Zionists in government, we serve one nation.""",
1492,66255,6/12/2024,Manchester,CT,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Free occupied America,"" ""Strong families, strong nations"" and ""No Zionists in government, we serve one nation.""",
1493,66298,6/12/2024,Campbell,WY,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Active Clubs,"WY Active Club, a white supremacist group, distributed propaganda that read: ""Appeal to Heaven Now,"" ""No More Wars for Israel, End Jewish Terror"" and ""WY Active Club.""",
1494,66315,6/12/2024,Newington,CT,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Patriot Front"" and ""No Zionists in government, we serve one nation.""",
1495,66394,6/12/2024,Stayton,OR,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,White Lives Matter (WLM),"White Lives Matter, a white supremacist group, distributed propaganda that read: ""Race-Mixing is White Genocide, Stop Killing White People,"" ""White Lives Matter"" and advertised an antisemitic film.",
1496,66403,6/12/2024,Hanover,VA,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""Defend American labor,"" ""No Zionists in government, we serve one nation"" and ""America is not for sale.""",
1497,66441,6/12/2024,Denver,CO,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers at The University of Denver that read: ""America First,"" ""Revolution is tradition,"" ""American spirit, European blood"" and ""No Zionists in government, we serve one nation.""",
1498,66481,6/12/2024,Cheney,WA,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Not stolen, conquered,"" ""Better dead than red,"" ""No Zionists in government, we serve one nation"" and ""Reclaim America.""",
1499,66486,6/12/2024,Brookneal,VA,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Defend American labor,"" ""Reject poison,"" ""No Zionists in government, we serve one nation"" and ""Free occupied America.""",
1500,66527,6/12/2024,Arlington,TN,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No more foreign wars,"" ""Better dead than red,"" ""Reclaim America"" and ""No Zionists in government, we serve one nation.""",
1501,66550,6/12/2024,Denver,CO,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""United we stand,"" ""Better dead than red,"" ""Strong families, strong nations"" and ""No Zionists in government, we serve one nation.""",
1502,66573,6/12/2024,Superior,CO,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Free occupied America,"" ""Life of our nation, liberty of our people, victory of the American spirit,"" ""American spirit, European blood,"" ""Strong families, strong nations"" and ""No Zionists in government, we serve one nation.""",
1503,66978,6/12/2024,Louisville,KY,Antisemitic Incident:Harassment,,,,"A sign that read: ""Let Gaza Live"" was placed in front of a synagogue.",
1504,66979,6/12/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,"Anti-Israel protesters vandalized the homes of board members of the Brooklyn Museum. A banner that read: ""White Supremacist Zionist"" was hung in front of one of the homes.",
1505,64905,6/11/2024,Los Angeles,CA,Antisemitic Incident:Assault,,,,"During an anti-Israel protest, a rabbi was assaulted and told ""pedophile rabbi, go back to Poland"" and ""Israel is full of pedophiles.""",
1506,65935,6/11/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"An individual on public transit yelled at a Jewish person, stating: ""You should go back to where you came from"" and ""All Jews should have died in Auschwitz.""",
1507,65941,6/11/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"An individual coming from an anti-Israel protest on the subway stated, ""Raise your hands if you're a Zionist. This is your chance to get out.""",
1508,66016,6/11/2024,San Diego,CA,Antisemitic Incident:Vandalism,,,,"A Jewish individual's car was vandalized and keyed with the words: ""Nazi"" and ""Zionist fuck.""",
1509,66025,6/11/2024,Winter Park,FL,Antisemitic Incident:Harassment,,,,A visibly Jewish employee was harassed by a superior for wearing a kippah.,
1510,66139,6/11/2024,Queens,NY,Antisemitic Incident:Vandalism,,,,Swastikas were found drawn into drying cement on a public sidewalk.,
1511,66140,6/11/2024,Bronx,NY,Antisemitic Incident:Vandalism,,,,A high school student drew a swastika on a desk in a classroom.,
1512,66141,6/11/2024,Brooklyn,NY,Antisemitic Incident:Harassment,,,,A swastika was found poked into a cardboard box in a high school classroom.,
1513,66142,6/11/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,A cinder block was thrown through a synagogue's window.,
1514,66165,6/11/2024,Winston-Salem,SC,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, spray-painted stencils with messages that read: ""United we stand,"" ""Not stolen, conquered,"" ""Two parties, one tyranny,"" ""Reject poison"" and ""Patriot Front."" The group also hung a banner from an overpass with a link to its website and a message that read: ""No Zionist.""",
1515,66469,6/11/2024,Richmond,VA,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda and posted stickers that read: ""For the nation, against the state,"" ""No Zionists in government, we serve one nation,"" ""Strong families, strong nations"" and ""No more foreign wars.""",
1516,66496,6/11/2024,Meriden,CT,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Not stolen, conquered,"" ""Patriot Front,"" ""Reject poison"" and ""No Zionists in government, we serve one nation.""",
1517,66519,6/11/2024,West Hartford,CT,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""Revolution is tradition,"" ""For the nation, against the state"" and ""America first.""",
1518,66529,6/11/2024,Aurora,CO,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Strong families, strong nations,"" ""For the nation, against the state,"" ""For a new American nation state"" and ""No Zionists in government, we serve one nation.""",
1519,66973,6/11/2024,Craig,AR,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League distributed fliers in a residential area.,
1520,66974,6/11/2024,Longmont,CO,Antisemitic Incident:Harassment,,,,"A synagogue received a contact form submission that read: ""Death to Israel. Fuck the Jews forever!!! 1488 1488 1488 Sieg HEIL Sieg HEIL Sieg HEIL [sic].""",
1521,66975,6/11/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"A pro-Israel organization received an email that read: ""Jews can be good people, as long as they are thoroughly anti-zionism...Please spread the word. Let's call out bad jews, but praise good jews [sic].""",
1522,66976,6/11/2024,Pittsburgh,PA,Antisemitic Incident:Harassment,,,,"""I love Hamas"" was chalked on the campus of the University of Pittsburgh.",
1523,66977,6/11/2024,Scranton,PA,Antisemitic Incident:Harassment,,,,"A sign was displayed in a public area that read: ""Pray to stop Communist Jewi infuence in U.S. a make it illeal for Jews to such blood out of babbies [sic].""",
1524,64906,6/10/2024,Irvine,CA,Antisemitic Incident:Harassment,,,,"Jewish and Israeli faculty at the University of California, Irvine were doxxed and red paint was thrown on their office doors.",
1525,65915,6/10/2024,Carmel,IN,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed fliers in a Little Free Library that read: ""Every single aspect of the slave trade was Jewish"" and ""Every single aspect of mass immigration is Jewish.""",
1526,65940,6/10/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"A visibly Jewish individual was harassed by a person wearing a shirt with the Hezbollah flag on it who stated, ""We got a Zionist here I see your kippah. You're not really Jewish"" and ""Dirty colonizer.""",
1527,66071,6/10/2024,Santee,CA,Antisemitic Incident:Harassment,,,,A mechanic asked a Jewish customer if they knew why Hitler killed Jews and stated that the Jews killed Jesus.,
1528,66143,6/10/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in a high school bathroom.,
1530,66459,6/10/2024,Philadelphia,PA,Antisemitic Incident:Harassment;White Supremacist Event,Right Wing (White Supremacist),,White Lives Matter (WLM),"An individual associated with White Lives Matter, a white supremacist group, hung a banner over an overpass that read: ""End the War on White Children."" The individual also distributed fliers that read: ""Stand Up White Man"" and advertised an antisemitic film.",
1531,66968,6/10/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,Anti-Israel fliers were placed in front of a Jewish organization.,
1532,66969,6/10/2024,Natick,MA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found at a school.,
1533,66970,6/10/2024,Bridgewater,NJ,Antisemitic Incident:Harassment,,,,"A Jewish individual was harassed by their neighbor, who allegedly called them, ""Ugly Jew.""",
1534,66971,6/10/2024,Teaneck,NJ,Antisemitic Incident:Harassment,,,,"An individual yelled, ""Fuck you"" and ""...You Jews are killing everyone...killing babies"" at congregants outside of a synagogue.",
1535,66972,6/10/2024,Lawrence,NY,Antisemitic Incident:Harassment,,,,"An individual received a Venmo request that read: ""You should be gassed you human vermin. You should be put into a concentration camp worked to death.""",
1536,65910,6/9/2024,Santa Monica,CA,Antisemitic Incident:Vandalism,,,,"Graffiti was written on a wooden hand railing reading: ""Hunt down Jew vampires,"" ""nuke jewmerikka [sic]"" and ""Free Palestine.""",
1537,65911,6/9/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"Multiple students at the University of Southern CA received antisemitic and homophobic text messages that included: ""Piece of shit little Jew,"" ""Disgraceful Jewish creatures"" and photos of students' heads pasted onto explicit images.",
1538,65912,6/9/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"Two Jewish individuals studying Talmud were harassed by a person on the subway who stated, ""Do you know what your country is doing in Gaza right now?"" and ""Your country is killing children.""",
1539,65913,6/9/2024,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,A swastika was carved into a sidewalk in a residential neighborhood.,
1540,66011,6/9/2024,Vienna,VA,Antisemitic Incident:Harassment,,,,"Messages were found written in chalk on a school building that read: ""Fuck Jews"" and included a swastika.",
1542,66610,6/9/2024,Flower Mound,TX,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed fliers that read: ""Every single aspect of the LGTBQ+ movement is Jewish"" and ""White Lives Matter"" with a swastika.",
1543,65904,6/8/2024,Omaha,NE,Antisemitic Incident:Harassment,,,,"Individuals associated with the white supremacist Blaukreuz Division, formerly known as Totenkrieg Division, distributed propaganda that read: ""to hell with ZOG"" and ""our race is our nation.""",
1544,65905,6/8/2024,Lakeway,TX,Antisemitic Incident:Vandalism,,,,Swastikas were spray-painted on cars and buildings in a residential neighborhood.,
1545,65906,6/8/2024,New Orleans,LA,Antisemitic Incident:Harassment,,,,"During the New Orleans Pride Parade, attendees shouted antisemitic and anti-Zionist rhetoric at a Jewish Federation float, including: ""Globalize the Intifada,"" ""We see you Jews"" and ""Zionist Liars.""",
1546,65907,6/8/2024,Manchester,NH,Antisemitic Incident:Vandalism,,,,Swastika graffiti was drawn on a sign outside a restaurant as well as on a street sign.,
1547,65914,6/8/2024,Rockville,MD,Antisemitic Incident:Harassment,,,,"Two individuals wrote in chalk in front of a synagogue: ""Jews say Free Palestine.""",
1548,65916,6/8/2024,Gaithersburg,MD,Antisemitic Incident:Harassment,,,,"Two individuals wrote in chalk in front of a synagogue: ""Jews say Free Palestine.""",
1549,65917,6/8/2024,Deadwood,SD,Antisemitic Incident:Harassment;White Supremacist Event,,,Blood Tribe,Individuals associated with the neo-Nazi group Blood Tribe held a rally in front of the state capitol and held flags with swastikas on them.,
1550,65929,6/8/2024,Boston,MA,Antisemitic Incident:Harassment,,,,"At the Boston Pride parade, an individual held a sign that read: ""Cops and Zionists out of pride.""",
1551,65930,6/8/2024,San Francisco,CA,Antisemitic Incident:Harassment,,,,"A sign was pasted on a bus stop that read: ""Zionism is white supremacy.""",
